,Province/State,Country/Region,date,Lat,Long,confirmed,deaths,recoveries
440,,Somalia,1/23/20,5.1521,46.1996,0,0,0
441,,South Africa,1/23/20,-30.5595,22.9375,0,0,0
442,,Spain,1/23/20,40.0,-4.0,0,0,0
443,,Sri Lanka,1/23/20,7.0,81.0,0,0,0
444,,Sudan,1/23/20,12.8628,30.2176,0,0,0
445,,Suriname,1/23/20,3.9193,-56.0278,0,0,0
446,,Sweden,1/23/20,63.0,16.0,0,0,0
447,,Switzerland,1/23/20,46.8182,8.2275,0,0,0
448,,Taiwan*,1/23/20,23.7,121.0,1,0,0
449,,Tanzania,1/23/20,-6.369,34.8888,0,0,0
450,,Thailand,1/23/20,15.0,101.0,3,0,0
451,,Togo,1/23/20,8.6195,0.8248,0,0,0
452,,Trinidad and Tobago,1/23/20,10.6918,-61.2225,0,0,0
453,,Tunisia,1/23/20,34.0,9.0,0,0,0
454,,Turkey,1/23/20,38.9637,35.2433,0,0,0
455,,Uganda,1/23/20,1.0,32.0,0,0,0
456,,Ukraine,1/23/20,48.3794,31.1656,0,0,0
457,,United Arab Emirates,1/23/20,24.0,54.0,0,0,0
458,Bermuda,United Kingdom,1/23/20,32.3078,-64.7505,0,0,0
459,Cayman Islands,United Kingdom,1/23/20,19.3133,-81.2546,0,0,0
460,Channel Islands,United Kingdom,1/23/20,49.3723,-2.3644,0,0,0
461,Gibraltar,United Kingdom,1/23/20,36.1408,-5.3536,0,0,0
462,Isle of Man,United Kingdom,1/23/20,54.2361,-4.5481,0,0,0
463,Montserrat,United Kingdom,1/23/20,16.7425,-62.1874,0,0,0
464,,United Kingdom,1/23/20,55.3781,-3.4360000000000004,0,0,0
465,,Uruguay,1/23/20,-32.5228,-55.7658,0,0,0
466,,US,1/23/20,37.0902,-95.7129,1,0,0
467,,Uzbekistan,1/23/20,41.3775,64.5853,0,0,0
468,,Venezuela,1/23/20,6.4238,-66.5897,0,0,0
469,,Vietnam,1/23/20,16.0,108.0,2,0,0
470,,Zambia,1/23/20,-15.4167,28.2833,0,0,0
471,,Zimbabwe,1/23/20,-20.0,30.0,0,0,0
472,,Dominica,1/23/20,15.415,-61.371,0,0,0
473,,Grenada,1/23/20,12.1165,-61.679,0,0,0
474,,Mozambique,1/23/20,-18.6657,35.5296,0,0,0
475,,Syria,1/23/20,34.8021,38.9968,0,0,0
476,,Timor-Leste,1/23/20,-8.8742,125.7275,0,0,0
477,,Belize,1/23/20,13.1939,-59.5432,0,0,0
478,,Laos,1/23/20,19.85627,102.495496,0,0,0
479,,Libya,1/23/20,26.3351,17.228331,0,0,0
480,,West Bank and Gaza,1/23/20,31.9522,35.2332,0,0,0
481,,Guinea-Bissau,1/23/20,11.8037,-15.1804,0,0,0
482,,Mali,1/23/20,17.570692,-3.996166000000001,0,0,0
483,,Saint Kitts and Nevis,1/23/20,17.357822,-62.782998,0,0,0
484,,Kosovo,1/23/20,42.602636,20.902977,0,0,0
485,,Burma,1/23/20,21.9162,95.956,0,0,0
486,Anguilla,United Kingdom,1/23/20,18.2206,-63.0686,0,0,0
487,British Virgin Islands,United Kingdom,1/23/20,18.4207,-64.64,0,0,0
488,Turks and Caicos Islands,United Kingdom,1/23/20,21.69400000000001,-71.7979,0,0,0
489,,MS Zaandam,1/23/20,0.0,0.0,0,0,0
490,,Botswana,1/23/20,-22.3285,24.6849,0,0,0
491,,Burundi,1/23/20,-3.3731,29.9189,0,0,0
492,,Sierra Leone,1/23/20,8.460555000000001,-11.779889,0,0,0
493,"Bonaire, Sint Eustatius and Saba",Netherlands,1/23/20,12.1784,-68.2385,0,0,0
494,,Malawi,1/23/20,-13.254307999999998,34.301525,0,0,0
495,Falkland Islands (Malvinas),United Kingdom,1/23/20,-51.7963,-59.5236,0,0,0
496,Saint Pierre and Miquelon,France,1/23/20,46.8852,-56.3159,0,0,0
497,,South Sudan,1/23/20,6.877000000000002,31.307,0,0,0
498,,Western Sahara,1/23/20,24.2155,-12.8858,0,0,0
499,,Sao Tome and Principe,1/23/20,0.18636,6.613081,0,0,0
500,,Yemen,1/23/20,15.552727,48.516388,0,0,0
501,,Comoros,1/23/20,-11.6455,43.3333,0,0,0
502,,Tajikistan,1/23/20,38.861034,71.276093,0,0,0
503,,Lesotho,1/23/20,-29.609988,28.233608,0,0,0
504,,Afghanistan,1/24/20,33.0,65.0,0,0,0
505,,Albania,1/24/20,41.1533,20.1683,0,0,0
506,,Algeria,1/24/20,28.0339,1.6596,0,0,0
507,,Andorra,1/24/20,42.5063,1.5218,0,0,0
508,,Angola,1/24/20,-11.2027,17.8739,0,0,0
509,,Antigua and Barbuda,1/24/20,17.0608,-61.7964,0,0,0
510,,Argentina,1/24/20,-38.4161,-63.6167,0,0,0
511,,Armenia,1/24/20,40.0691,45.0382,0,0,0
512,Australian Capital Territory,Australia,1/24/20,-35.4735,149.0124,0,0,0
513,New South Wales,Australia,1/24/20,-33.8688,151.2093,0,0,0
514,Northern Territory,Australia,1/24/20,-12.4634,130.8456,0,0,0
515,Queensland,Australia,1/24/20,-28.0167,153.4,0,0,0
516,South Australia,Australia,1/24/20,-34.9285,138.6007,0,0,0
517,Tasmania,Australia,1/24/20,-41.4545,145.9707,0,0,0
518,Victoria,Australia,1/24/20,-37.8136,144.9631,0,0,0
519,Western Australia,Australia,1/24/20,-31.9505,115.8605,0,0,0
520,,Austria,1/24/20,47.5162,14.5501,0,0,0
521,,Azerbaijan,1/24/20,40.1431,47.5769,0,0,0
522,,Bahamas,1/24/20,25.0343,-77.3963,0,0,0
523,,Bahrain,1/24/20,26.0275,50.55,0,0,0
524,,Bangladesh,1/24/20,23.685,90.3563,0,0,0
525,,Barbados,1/24/20,13.1939,-59.5432,0,0,0
526,,Belarus,1/24/20,53.7098,27.9534,0,0,0
527,,Belgium,1/24/20,50.8333,4.0,0,0,0
528,,Benin,1/24/20,9.3077,2.3158,0,0,0
529,,Bhutan,1/24/20,27.5142,90.4336,0,0,0
530,,Bolivia,1/24/20,-16.2902,-63.5887,0,0,0
531,,Bosnia and Herzegovina,1/24/20,43.9159,17.6791,0,0,0
532,,Brazil,1/24/20,-14.235,-51.9253,0,0,0
533,,Brunei,1/24/20,4.5353,114.7277,0,0,0
534,,Bulgaria,1/24/20,42.7339,25.4858,0,0,0
535,,Burkina Faso,1/24/20,12.2383,-1.5616,0,0,0
536,,Cabo Verde,1/24/20,16.5388,-23.0418,0,0,0
537,,Cambodia,1/24/20,11.55,104.9167,0,0,0
538,,Cameroon,1/24/20,3.848,11.5021,0,0,0
539,,Central African Republic,1/24/20,6.6111,20.9394,0,0,0
540,,Chad,1/24/20,15.4542,18.7322,0,0,0
541,,Chile,1/24/20,-35.6751,-71.543,0,0,0
542,Anhui,China,1/24/20,31.8257,117.2264,15,0,0
543,Beijing,China,1/24/20,40.1824,116.4142,36,0,1
544,Chongqing,China,1/24/20,30.0572,107.874,27,0,0
545,Fujian,China,1/24/20,26.0789,117.9874,10,0,0
546,Gansu,China,1/24/20,37.8099,101.0583,2,0,0
547,Guangdong,China,1/24/20,23.3417,113.4244,53,0,2
548,Guangxi,China,1/24/20,23.8298,108.7881,23,0,0
549,Guizhou,China,1/24/20,26.8154,106.8748,3,0,0
550,Hainan,China,1/24/20,19.1959,109.7453,8,0,0
551,Hebei,China,1/24/20,39.549,116.1306,2,1,0
552,Heilongjiang,China,1/24/20,47.862,127.7615,4,1,0
553,Henan,China,1/24/20,33.882,113.614,9,0,0
554,Hong Kong,China,1/24/20,22.3,114.2,2,0,0
555,Hubei,China,1/24/20,30.9756,112.2707,549,24,31
556,Hunan,China,1/24/20,27.6104,111.7088,24,0,0
557,Inner Mongolia,China,1/24/20,44.0935,113.9448,1,0,0
558,Jiangsu,China,1/24/20,32.9711,119.455,9,0,0
559,Jiangxi,China,1/24/20,27.614,115.7221,18,0,0
560,Jilin,China,1/24/20,43.6661,126.1923,3,0,0
561,Liaoning,China,1/24/20,41.2956,122.6085,4,0,0
562,Macau,China,1/24/20,22.1667,113.55,2,0,0
563,Ningxia,China,1/24/20,37.2692,106.1655,2,0,0
564,Qinghai,China,1/24/20,35.7452,95.9956,0,0,0
565,Shaanxi,China,1/24/20,35.1917,108.8701,5,0,0
566,Shandong,China,1/24/20,36.3427,118.1498,15,0,0
567,Shanghai,China,1/24/20,31.202,121.4491,20,0,1
568,Shanxi,China,1/24/20,37.5777,112.2922,1,0,0
569,Sichuan,China,1/24/20,30.6171,102.7103,15,0,0
570,Tianjin,China,1/24/20,39.3054,117.323,8,0,0
571,Tibet,China,1/24/20,31.6927,88.0924,0,0,0
572,Xinjiang,China,1/24/20,41.1129,85.2401,2,0,0
573,Yunnan,China,1/24/20,24.974,101.487,5,0,0
574,Zhejiang,China,1/24/20,29.1832,120.0934,43,0,1
575,,Colombia,1/24/20,4.5709,-74.2973,0,0,0
576,,Congo (Brazzaville),1/24/20,-4.0383,21.7587,0,0,0
577,,Congo (Kinshasa),1/24/20,-4.0383,21.7587,0,0,0
578,,Costa Rica,1/24/20,9.7489,-83.7534,0,0,0
579,,Cote d'Ivoire,1/24/20,7.54,-5.5471,0,0,0
580,,Croatia,1/24/20,45.1,15.2,0,0,0
581,,Diamond Princess,1/24/20,0.0,0.0,0,0,0
582,,Cuba,1/24/20,22.0,-80.0,0,0,0
583,,Cyprus,1/24/20,35.1264,33.4299,0,0,0
584,,Czechia,1/24/20,49.8175,15.473,0,0,0
585,Faroe Islands,Denmark,1/24/20,61.8926,-6.9118,0,0,0
586,Greenland,Denmark,1/24/20,71.7069,-42.6043,0,0,0
587,,Denmark,1/24/20,56.2639,9.5018,0,0,0
588,,Djibouti,1/24/20,11.8251,42.5903,0,0,0
589,,Dominican Republic,1/24/20,18.7357,-70.1627,0,0,0
590,,Ecuador,1/24/20,-1.8312,-78.1834,0,0,0
591,,Egypt,1/24/20,26.0,30.0,0,0,0
592,,El Salvador,1/24/20,13.7942,-88.8965,0,0,0
593,,Equatorial Guinea,1/24/20,1.5,10.0,0,0,0
594,,Eritrea,1/24/20,15.1794,39.7823,0,0,0
595,,Estonia,1/24/20,58.5953,25.0136,0,0,0
596,,Eswatini,1/24/20,-26.5225,31.4659,0,0,0
597,,Ethiopia,1/24/20,9.145,40.4897,0,0,0
598,,Fiji,1/24/20,-17.7134,178.065,0,0,0
599,,Finland,1/24/20,64.0,26.0,0,0,0
600,French Guiana,France,1/24/20,3.9339,-53.1258,0,0,0
601,French Polynesia,France,1/24/20,-17.6797,149.4068,0,0,0
602,Guadeloupe,France,1/24/20,16.25,-61.5833,0,0,0
603,Mayotte,France,1/24/20,-12.8275,45.1662,0,0,0
604,New Caledonia,France,1/24/20,-20.9043,165.618,0,0,0
605,Reunion,France,1/24/20,-21.1351,55.2471,0,0,0
606,Saint Barthelemy,France,1/24/20,17.9,-62.8333,0,0,0
607,St Martin,France,1/24/20,18.0708,-63.0501,0,0,0
608,Martinique,France,1/24/20,14.6415,-61.0242,0,0,0
609,,France,1/24/20,46.2276,2.2137,2,0,0
610,,Gabon,1/24/20,-0.8037,11.6094,0,0,0
611,,Gambia,1/24/20,13.4432,-15.3101,0,0,0
612,,Georgia,1/24/20,42.3154,43.3569,0,0,0
613,,Germany,1/24/20,51.0,9.0,0,0,0
614,,Ghana,1/24/20,7.9465,-1.0232,0,0,0
615,,Greece,1/24/20,39.0742,21.8243,0,0,0
616,,Guatemala,1/24/20,15.7835,-90.2308,0,0,0
617,,Guinea,1/24/20,9.9456,-9.6966,0,0,0
618,,Guyana,1/24/20,5.0,-58.75,0,0,0
619,,Haiti,1/24/20,18.9712,-72.2852,0,0,0
620,,Holy See,1/24/20,41.9029,12.4534,0,0,0
621,,Honduras,1/24/20,15.2,-86.2419,0,0,0
622,,Hungary,1/24/20,47.1625,19.5033,0,0,0
623,,Iceland,1/24/20,64.9631,-19.0208,0,0,0
624,,India,1/24/20,21.0,78.0,0,0,0
625,,Indonesia,1/24/20,-0.7893,113.9213,0,0,0
626,,Iran,1/24/20,32.0,53.0,0,0,0
627,,Iraq,1/24/20,33.0,44.0,0,0,0
628,,Ireland,1/24/20,53.1424,-7.6921,0,0,0
629,,Israel,1/24/20,31.0,35.0,0,0,0
630,,Italy,1/24/20,43.0,12.0,0,0,0
631,,Jamaica,1/24/20,18.1096,-77.2975,0,0,0
632,,Japan,1/24/20,36.0,138.0,2,0,0
633,,Jordan,1/24/20,31.24,36.51,0,0,0
634,,Kazakhstan,1/24/20,48.0196,66.9237,0,0,0
635,,Kenya,1/24/20,-0.0236,37.9062,0,0,0
636,,"Korea, South",1/24/20,36.0,128.0,2,0,0
637,,Kuwait,1/24/20,29.5,47.75,0,0,0
638,,Kyrgyzstan,1/24/20,41.2044,74.7661,0,0,0
639,,Latvia,1/24/20,56.8796,24.6032,0,0,0
640,,Lebanon,1/24/20,33.8547,35.8623,0,0,0
641,,Liberia,1/24/20,6.4281,-9.4295,0,0,0
642,,Liechtenstein,1/24/20,47.14,9.55,0,0,0
643,,Lithuania,1/24/20,55.1694,23.8813,0,0,0
644,,Luxembourg,1/24/20,49.8153,6.1296,0,0,0
645,,Madagascar,1/24/20,-18.7669,46.8691,0,0,0
646,,Malaysia,1/24/20,2.5,112.5,0,0,0
647,,Maldives,1/24/20,3.2028,73.2207,0,0,0
648,,Malta,1/24/20,35.9375,14.3754,0,0,0
649,,Mauritania,1/24/20,21.0079,10.9408,0,0,0
650,,Mauritius,1/24/20,-20.2,57.5,0,0,0
651,,Mexico,1/24/20,23.6345,-102.5528,0,0,0
652,,Moldova,1/24/20,47.4116,28.3699,0,0,0
653,,Monaco,1/24/20,43.7333,7.4167,0,0,0
654,,Mongolia,1/24/20,46.8625,103.8467,0,0,0
655,,Montenegro,1/24/20,42.5,19.3,0,0,0
656,,Morocco,1/24/20,31.7917,-7.0926,0,0,0
657,,Namibia,1/24/20,-22.9576,18.4904,0,0,0
658,,Nepal,1/24/20,28.1667,84.25,0,0,0
659,Aruba,Netherlands,1/24/20,12.5186,-70.0358,0,0,0
660,Curacao,Netherlands,1/24/20,12.1696,-68.99,0,0,0
661,Sint Maarten,Netherlands,1/24/20,18.0425,-63.0548,0,0,0
662,,Netherlands,1/24/20,52.1326,5.2913,0,0,0
663,,New Zealand,1/24/20,-40.9006,174.886,0,0,0
664,,Nicaragua,1/24/20,12.8654,-85.2072,0,0,0
665,,Niger,1/24/20,17.6078,8.0817,0,0,0
666,,Nigeria,1/24/20,9.082,8.6753,0,0,0
667,,North Macedonia,1/24/20,41.6086,21.7453,0,0,0
668,,Norway,1/24/20,60.472,8.4689,0,0,0
669,,Oman,1/24/20,21.0,57.0,0,0,0
670,,Pakistan,1/24/20,30.3753,69.3451,0,0,0
671,,Panama,1/24/20,8.538,-80.7821,0,0,0
672,,Papua New Guinea,1/24/20,-6.315,143.9555,0,0,0
673,,Paraguay,1/24/20,-23.4425,-58.4438,0,0,0
674,,Peru,1/24/20,-9.19,-75.0152,0,0,0
675,,Philippines,1/24/20,13.0,122.0,0,0,0
676,,Poland,1/24/20,51.9194,19.1451,0,0,0
677,,Portugal,1/24/20,39.3999,-8.2245,0,0,0
678,,Qatar,1/24/20,25.3548,51.1839,0,0,0
679,,Romania,1/24/20,45.9432,24.9668,0,0,0
680,,Russia,1/24/20,60.0,90.0,0,0,0
681,,Rwanda,1/24/20,-1.9403,29.8739,0,0,0
682,,Saint Lucia,1/24/20,13.9094,-60.9789,0,0,0
683,,Saint Vincent and the Grenadines,1/24/20,12.9843,-61.2872,0,0,0
684,,San Marino,1/24/20,43.9424,12.4578,0,0,0
685,,Saudi Arabia,1/24/20,24.0,45.0,0,0,0
686,,Senegal,1/24/20,14.4974,-14.4524,0,0,0
687,,Serbia,1/24/20,44.0165,21.0059,0,0,0
688,,Seychelles,1/24/20,-4.6796,55.492,0,0,0
689,,Singapore,1/24/20,1.2833,103.8333,3,0,0
690,,Slovakia,1/24/20,48.669,19.699,0,0,0
691,,Slovenia,1/24/20,46.1512,14.9955,0,0,0
692,,Somalia,1/24/20,5.1521,46.1996,0,0,0
693,,South Africa,1/24/20,-30.5595,22.9375,0,0,0
694,,Spain,1/24/20,40.0,-4.0,0,0,0
695,,Sri Lanka,1/24/20,7.0,81.0,0,0,0
696,,Sudan,1/24/20,12.8628,30.2176,0,0,0
697,,Suriname,1/24/20,3.9193,-56.0278,0,0,0
698,,Sweden,1/24/20,63.0,16.0,0,0,0
699,,Switzerland,1/24/20,46.8182,8.2275,0,0,0
700,,Taiwan*,1/24/20,23.7,121.0,3,0,0
701,,Tanzania,1/24/20,-6.369,34.8888,0,0,0
702,,Thailand,1/24/20,15.0,101.0,5,0,0
703,,Togo,1/24/20,8.6195,0.8248,0,0,0
704,,Trinidad and Tobago,1/24/20,10.6918,-61.2225,0,0,0
705,,Tunisia,1/24/20,34.0,9.0,0,0,0
706,,Turkey,1/24/20,38.9637,35.2433,0,0,0
707,,Uganda,1/24/20,1.0,32.0,0,0,0
708,,Ukraine,1/24/20,48.3794,31.1656,0,0,0
709,,United Arab Emirates,1/24/20,24.0,54.0,0,0,0
710,Bermuda,United Kingdom,1/24/20,32.3078,-64.7505,0,0,0
711,Cayman Islands,United Kingdom,1/24/20,19.3133,-81.2546,0,0,0
712,Channel Islands,United Kingdom,1/24/20,49.3723,-2.3644,0,0,0
713,Gibraltar,United Kingdom,1/24/20,36.1408,-5.3536,0,0,0
714,Isle of Man,United Kingdom,1/24/20,54.2361,-4.5481,0,0,0
715,Montserrat,United Kingdom,1/24/20,16.7425,-62.1874,0,0,0
716,,United Kingdom,1/24/20,55.3781,-3.4360000000000004,0,0,0
717,,Uruguay,1/24/20,-32.5228,-55.7658,0,0,0
718,,US,1/24/20,37.0902,-95.7129,2,0,0
719,,Uzbekistan,1/24/20,41.3775,64.5853,0,0,0
720,,Venezuela,1/24/20,6.4238,-66.5897,0,0,0
721,,Vietnam,1/24/20,16.0,108.0,2,0,0
722,,Zambia,1/24/20,-15.4167,28.2833,0,0,0
723,,Zimbabwe,1/24/20,-20.0,30.0,0,0,0
724,,Dominica,1/24/20,15.415,-61.371,0,0,0
725,,Grenada,1/24/20,12.1165,-61.679,0,0,0
726,,Mozambique,1/24/20,-18.6657,35.5296,0,0,0
727,,Syria,1/24/20,34.8021,38.9968,0,0,0
728,,Timor-Leste,1/24/20,-8.8742,125.7275,0,0,0
729,,Belize,1/24/20,13.1939,-59.5432,0,0,0
730,,Laos,1/24/20,19.85627,102.495496,0,0,0
731,,Libya,1/24/20,26.3351,17.228331,0,0,0
732,,West Bank and Gaza,1/24/20,31.9522,35.2332,0,0,0
733,,Guinea-Bissau,1/24/20,11.8037,-15.1804,0,0,0
734,,Mali,1/24/20,17.570692,-3.996166000000001,0,0,0
735,,Saint Kitts and Nevis,1/24/20,17.357822,-62.782998,0,0,0
736,,Kosovo,1/24/20,42.602636,20.902977,0,0,0
737,,Burma,1/24/20,21.9162,95.956,0,0,0
738,Anguilla,United Kingdom,1/24/20,18.2206,-63.0686,0,0,0
739,British Virgin Islands,United Kingdom,1/24/20,18.4207,-64.64,0,0,0
740,Turks and Caicos Islands,United Kingdom,1/24/20,21.69400000000001,-71.7979,0,0,0
741,,MS Zaandam,1/24/20,0.0,0.0,0,0,0
742,,Botswana,1/24/20,-22.3285,24.6849,0,0,0
743,,Burundi,1/24/20,-3.3731,29.9189,0,0,0
744,,Sierra Leone,1/24/20,8.460555000000001,-11.779889,0,0,0
745,"Bonaire, Sint Eustatius and Saba",Netherlands,1/24/20,12.1784,-68.2385,0,0,0
746,,Malawi,1/24/20,-13.254307999999998,34.301525,0,0,0
747,Falkland Islands (Malvinas),United Kingdom,1/24/20,-51.7963,-59.5236,0,0,0
748,Saint Pierre and Miquelon,France,1/24/20,46.8852,-56.3159,0,0,0
749,,South Sudan,1/24/20,6.877000000000002,31.307,0,0,0
750,,Western Sahara,1/24/20,24.2155,-12.8858,0,0,0
751,,Sao Tome and Principe,1/24/20,0.18636,6.613081,0,0,0
752,,Yemen,1/24/20,15.552727,48.516388,0,0,0
753,,Comoros,1/24/20,-11.6455,43.3333,0,0,0
754,,Tajikistan,1/24/20,38.861034,71.276093,0,0,0
755,,Lesotho,1/24/20,-29.609988,28.233608,0,0,0
756,,Afghanistan,1/25/20,33.0,65.0,0,0,0
757,,Albania,1/25/20,41.1533,20.1683,0,0,0
758,,Algeria,1/25/20,28.0339,1.6596,0,0,0
759,,Andorra,1/25/20,42.5063,1.5218,0,0,0
760,,Angola,1/25/20,-11.2027,17.8739,0,0,0
761,,Antigua and Barbuda,1/25/20,17.0608,-61.7964,0,0,0
762,,Argentina,1/25/20,-38.4161,-63.6167,0,0,0
763,,Armenia,1/25/20,40.0691,45.0382,0,0,0
764,Australian Capital Territory,Australia,1/25/20,-35.4735,149.0124,0,0,0
765,New South Wales,Australia,1/25/20,-33.8688,151.2093,0,0,0
766,Northern Territory,Australia,1/25/20,-12.4634,130.8456,0,0,0
767,Queensland,Australia,1/25/20,-28.0167,153.4,0,0,0
768,South Australia,Australia,1/25/20,-34.9285,138.6007,0,0,0
769,Tasmania,Australia,1/25/20,-41.4545,145.9707,0,0,0
770,Victoria,Australia,1/25/20,-37.8136,144.9631,0,0,0
771,Western Australia,Australia,1/25/20,-31.9505,115.8605,0,0,0
772,,Austria,1/25/20,47.5162,14.5501,0,0,0
773,,Azerbaijan,1/25/20,40.1431,47.5769,0,0,0
774,,Bahamas,1/25/20,25.0343,-77.3963,0,0,0
775,,Bahrain,1/25/20,26.0275,50.55,0,0,0
776,,Bangladesh,1/25/20,23.685,90.3563,0,0,0
777,,Barbados,1/25/20,13.1939,-59.5432,0,0,0
778,,Belarus,1/25/20,53.7098,27.9534,0,0,0
779,,Belgium,1/25/20,50.8333,4.0,0,0,0
780,,Benin,1/25/20,9.3077,2.3158,0,0,0
781,,Bhutan,1/25/20,27.5142,90.4336,0,0,0
782,,Bolivia,1/25/20,-16.2902,-63.5887,0,0,0
783,,Bosnia and Herzegovina,1/25/20,43.9159,17.6791,0,0,0
784,,Brazil,1/25/20,-14.235,-51.9253,0,0,0
785,,Brunei,1/25/20,4.5353,114.7277,0,0,0
786,,Bulgaria,1/25/20,42.7339,25.4858,0,0,0
787,,Burkina Faso,1/25/20,12.2383,-1.5616,0,0,0
788,,Cabo Verde,1/25/20,16.5388,-23.0418,0,0,0
789,,Cambodia,1/25/20,11.55,104.9167,0,0,0
790,,Cameroon,1/25/20,3.848,11.5021,0,0,0
791,,Central African Republic,1/25/20,6.6111,20.9394,0,0,0
792,,Chad,1/25/20,15.4542,18.7322,0,0,0
793,,Chile,1/25/20,-35.6751,-71.543,0,0,0
794,Anhui,China,1/25/20,31.8257,117.2264,39,0,0
795,Beijing,China,1/25/20,40.1824,116.4142,41,0,2
796,Chongqing,China,1/25/20,30.0572,107.874,57,0,0
797,Fujian,China,1/25/20,26.0789,117.9874,18,0,0
798,Gansu,China,1/25/20,37.8099,101.0583,4,0,0
799,Guangdong,China,1/25/20,23.3417,113.4244,78,0,2
800,Guangxi,China,1/25/20,23.8298,108.7881,23,0,0
801,Guizhou,China,1/25/20,26.8154,106.8748,4,0,0
802,Hainan,China,1/25/20,19.1959,109.7453,19,0,0
803,Hebei,China,1/25/20,39.549,116.1306,8,1,0
804,Heilongjiang,China,1/25/20,47.862,127.7615,9,1,0
805,Henan,China,1/25/20,33.882,113.614,32,0,0
806,Hong Kong,China,1/25/20,22.3,114.2,5,0,0
807,Hubei,China,1/25/20,30.9756,112.2707,761,40,32
808,Hunan,China,1/25/20,27.6104,111.7088,43,0,0
809,Inner Mongolia,China,1/25/20,44.0935,113.9448,7,0,0
810,Jiangsu,China,1/25/20,32.9711,119.455,18,0,1
811,Jiangxi,China,1/25/20,27.614,115.7221,18,0,0
812,Jilin,China,1/25/20,43.6661,126.1923,4,0,0
813,Liaoning,China,1/25/20,41.2956,122.6085,17,0,0
814,Macau,China,1/25/20,22.1667,113.55,2,0,0
815,Ningxia,China,1/25/20,37.2692,106.1655,3,0,0
816,Qinghai,China,1/25/20,35.7452,95.9956,1,0,0
817,Shaanxi,China,1/25/20,35.1917,108.8701,15,0,0
818,Shandong,China,1/25/20,36.3427,118.1498,27,0,0
819,Shanghai,China,1/25/20,31.202,121.4491,33,0,1
820,Shanxi,China,1/25/20,37.5777,112.2922,6,0,0
821,Sichuan,China,1/25/20,30.6171,102.7103,28,0,0
822,Tianjin,China,1/25/20,39.3054,117.323,10,0,0
823,Tibet,China,1/25/20,31.6927,88.0924,0,0,0
824,Xinjiang,China,1/25/20,41.1129,85.2401,3,0,0
825,Yunnan,China,1/25/20,24.974,101.487,11,0,0
826,Zhejiang,China,1/25/20,29.1832,120.0934,62,0,1
827,,Colombia,1/25/20,4.5709,-74.2973,0,0,0
828,,Congo (Brazzaville),1/25/20,-4.0383,21.7587,0,0,0
829,,Congo (Kinshasa),1/25/20,-4.0383,21.7587,0,0,0
830,,Costa Rica,1/25/20,9.7489,-83.7534,0,0,0
831,,Cote d'Ivoire,1/25/20,7.54,-5.5471,0,0,0
832,,Croatia,1/25/20,45.1,15.2,0,0,0
833,,Diamond Princess,1/25/20,0.0,0.0,0,0,0
834,,Cuba,1/25/20,22.0,-80.0,0,0,0
835,,Cyprus,1/25/20,35.1264,33.4299,0,0,0
836,,Czechia,1/25/20,49.8175,15.473,0,0,0
837,Faroe Islands,Denmark,1/25/20,61.8926,-6.9118,0,0,0
838,Greenland,Denmark,1/25/20,71.7069,-42.6043,0,0,0
839,,Denmark,1/25/20,56.2639,9.5018,0,0,0
840,,Djibouti,1/25/20,11.8251,42.5903,0,0,0
841,,Dominican Republic,1/25/20,18.7357,-70.1627,0,0,0
842,,Ecuador,1/25/20,-1.8312,-78.1834,0,0,0
843,,Egypt,1/25/20,26.0,30.0,0,0,0
844,,El Salvador,1/25/20,13.7942,-88.8965,0,0,0
845,,Equatorial Guinea,1/25/20,1.5,10.0,0,0,0
846,,Eritrea,1/25/20,15.1794,39.7823,0,0,0
847,,Estonia,1/25/20,58.5953,25.0136,0,0,0
848,,Eswatini,1/25/20,-26.5225,31.4659,0,0,0
849,,Ethiopia,1/25/20,9.145,40.4897,0,0,0
850,,Fiji,1/25/20,-17.7134,178.065,0,0,0
851,,Finland,1/25/20,64.0,26.0,0,0,0
852,French Guiana,France,1/25/20,3.9339,-53.1258,0,0,0
853,French Polynesia,France,1/25/20,-17.6797,149.4068,0,0,0
854,Guadeloupe,France,1/25/20,16.25,-61.5833,0,0,0
855,Mayotte,France,1/25/20,-12.8275,45.1662,0,0,0
856,New Caledonia,France,1/25/20,-20.9043,165.618,0,0,0
857,Reunion,France,1/25/20,-21.1351,55.2471,0,0,0
858,Saint Barthelemy,France,1/25/20,17.9,-62.8333,0,0,0
859,St Martin,France,1/25/20,18.0708,-63.0501,0,0,0
860,Martinique,France,1/25/20,14.6415,-61.0242,0,0,0
861,,France,1/25/20,46.2276,2.2137,3,0,0
862,,Gabon,1/25/20,-0.8037,11.6094,0,0,0
863,,Gambia,1/25/20,13.4432,-15.3101,0,0,0
864,,Georgia,1/25/20,42.3154,43.3569,0,0,0
865,,Germany,1/25/20,51.0,9.0,0,0,0
866,,Ghana,1/25/20,7.9465,-1.0232,0,0,0
867,,Greece,1/25/20,39.0742,21.8243,0,0,0
868,,Guatemala,1/25/20,15.7835,-90.2308,0,0,0
869,,Guinea,1/25/20,9.9456,-9.6966,0,0,0
870,,Guyana,1/25/20,5.0,-58.75,0,0,0
871,,Haiti,1/25/20,18.9712,-72.2852,0,0,0
872,,Holy See,1/25/20,41.9029,12.4534,0,0,0
873,,Honduras,1/25/20,15.2,-86.2419,0,0,0
874,,Hungary,1/25/20,47.1625,19.5033,0,0,0
875,,Iceland,1/25/20,64.9631,-19.0208,0,0,0
